S!3V3_EXT1!C54!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139369@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F491!!!!!!!!!!
S!0V95_VDDC!C59!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139615@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F490!!!!!!!!!!
S!3V3_EXT1!C59!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139615@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F490!!!!!!!!!!
S!0V95_VDDC!C64!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139869@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F489!!!!!!!!!!
S!3V3_EXT1!C64!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139869@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F489!!!!!!!!!!
S!0V95_VP!C73!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140373@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F488!!!!!!!!!!
S!3V3_EXT1!C73!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140373@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F488!!!!!!!!!!
S!0V95_VP!C78!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140603@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F487!!!!!!!!!!
S!3V3_EXT1!C78!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140603@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F487!!!!!!!!!!
S!1V8_VDDR!C84!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140979@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F486!!!!!!!!!!
S!3V3_EXT1!C84!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140979@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F486!!!!!!!!!!
S!1V8C_VDDR!C88!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141043@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F485!!!!!!!!!!
S!3V3_EXT1!C88!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141043@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F485!!!!!!!!!!
S!0V95C_VDDC!C91!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141091@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F484!!!!!!!!!!
S!3V3_EXT1!C91!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141091@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F484!!!!!!!!!!
S!0V95_VP!C92!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140863@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F483!!!!!!!!!!
S!3V3_EXT1!C92!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140863@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_10UF/6.3V!!!F483!!!!!!!!!!
S!1V8_VDDR!C102!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141503@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F482!!!!!!!!!!
S!3V3_EXT1!C102!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141503@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F482!!!!!!!!!!
S!1V8_VPH!C107!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141583@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F481!!!!!!!!!!
S!3V3_EXT1!C107!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141583@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F481!!!!!!!!!!
S!0V95_VDDC!C55!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139385@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F480!!!!!!!!!!
S!3V3_EXT1!C55!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139385@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F480!!!!!!!!!!
S!0V95_VDDC!C60!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139631@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F479!!!!!!!!!!
S!3V3_EXT1!C60!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139631@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F479!!!!!!!!!!
S!0V95_VDDC!C65!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139885@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F478!!!!!!!!!!
S!3V3_EXT1!C65!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139885@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F478!!!!!!!!!!
S!0V95_VP!C74!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140389@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F477!!!!!!!!!!
S!3V3_EXT1!C74!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140389@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F477!!!!!!!!!!
S!0V95_VP!C79!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140619@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F476!!!!!!!!!!
S!3V3_EXT1!C79!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140619@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F476!!!!!!!!!!
S!1V8_VDDR!C85!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140995@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F475!!!!!!!!!!
S!3V3_EXT1!C85!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140995@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F475!!!!!!!!!!
S!1V8C_VDDR!C89!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141059@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F474!!!!!!!!!!
S!3V3_EXT1!C89!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141059@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F474!!!!!!!!!!
S!0V95_VP!C93!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140879@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F473!!!!!!!!!!
S!3V3_EXT1!C93!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140879@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F473!!!!!!!!!!
S!0V95C_VDDC!C95!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141107@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F472!!!!!!!!!!
S!3V3_EXT1!C95!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141107@discrete.\cap np.normal\(chips)!CAP NP_SMC0603T_4.7UF/6.3V!!!F472!!!!!!!!!!
S!1V8_VDDR!C103!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141519@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F471!!!!!!!!!!
S!3V3_EXT1!C103!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141519@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F471!!!!!!!!!!
S!1V8_VDDR!C104!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141535@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F470!!!!!!!!!!
S!3V3_EXT1!C104!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141535@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F470!!!!!!!!!!
S!1V8_VPH!C108!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141599@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F469!!!!!!!!!!
S!3V3_EXT1!C108!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141599@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F469!!!!!!!!!!
S!1V8_VPH!C110!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141615@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F468!!!!!!!!!!
S!3V3_EXT1!C110!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141615@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F468!!!!!!!!!!
S!1V8_VPH!C112!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141631@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F467!!!!!!!!!!
S!3V3_EXT1!C112!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141631@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F467!!!!!!!!!!
S!1V8_EXT!C149!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16880247@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F466!!!!!!!!!!
S!3V3_EXT1!C149!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16880247@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F466!!!!!!!!!!
S!3V3_EXT1!C150!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16880464@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F465!!!!!!!!!!
S!1V8_EXT!C150!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16880464@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F465!!!!!!!!!!
S!1V8_EXT!C165!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16898474@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F464!!!!!!!!!!
S!3V3_EXT1!C165!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16898474@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F464!!!!!!!!!!
S!1V8_EXT!C166!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16898482@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F463!!!!!!!!!!
S!3V3_EXT1!C166!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins16898482@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F463!!!!!!!!!!
S!0V95_VDDC!C56!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139401@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F462!!!!!!!!!!
S!3V3_EXT1!C56!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139401@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F462!!!!!!!!!!
S!0V95_VDDC!C57!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139417@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F461!!!!!!!!!!
S!3V3_EXT1!C57!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139417@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F461!!!!!!!!!!
S!0V95_VDDC!C58!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139433@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F460!!!!!!!!!!
S!3V3_EXT1!C58!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139433@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F460!!!!!!!!!!
S!0V95_VDDC!C61!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139647@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F459!!!!!!!!!!
S!3V3_EXT1!C61!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139647@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F459!!!!!!!!!!
S!0V95_VDDC!C62!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139663@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F458!!!!!!!!!!
S!3V3_EXT1!C62!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139663@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F458!!!!!!!!!!
S!0V95_VDDC!C63!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139679@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F457!!!!!!!!!!
S!3V3_EXT1!C63!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139679@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F457!!!!!!!!!!
S!0V95_VDDC!C66!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139901@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F456!!!!!!!!!!
S!3V3_EXT1!C66!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139901@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F456!!!!!!!!!!
S!0V95_VDDC!C67!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139917@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F455!!!!!!!!!!
S!3V3_EXT1!C67!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139917@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F455!!!!!!!!!!
S!0V95_VDDC!C68!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139933@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F454!!!!!!!!!!
S!3V3_EXT1!C68!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins139933@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F454!!!!!!!!!!
S!0V95_VP!C75!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140405@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F453!!!!!!!!!!
S!3V3_EXT1!C75!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140405@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F453!!!!!!!!!!
S!0V95_VP!C76!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140421@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F452!!!!!!!!!!
S!3V3_EXT1!C76!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140421@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F452!!!!!!!!!!
S!0V95_VP!C77!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140437@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F451!!!!!!!!!!
S!3V3_EXT1!C77!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140437@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F451!!!!!!!!!!
S!0V95_VP!C80!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140635@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F450!!!!!!!!!!
S!3V3_EXT1!C80!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140635@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F450!!!!!!!!!!
S!0V95_VP!C81!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140651@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F449!!!!!!!!!!
S!3V3_EXT1!C81!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140651@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F449!!!!!!!!!!
S!0V95_VP!C82!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140667@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F448!!!!!!!!!!
S!3V3_EXT1!C82!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins140667@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F448!!!!!!!!!!
S!1V8_VDDR!C86!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141011@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F447!!!!!!!!!!
S!3V3_EXT1!C86!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141011@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F447!!!!!!!!!!
S!1V8_VDDR!C87!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141027@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F446!!!!!!!!!!
S!3V3_EXT1!C87!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141027@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F446!!!!!!!!!!
S!1V8C_VDDR!C90!1!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141075@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F445!!!!!!!!!!
S!3V3_EXT1!C90!2!@\pci11414_kevin flores\.\pcie switch\(sch_1):ins141075@discrete.\cap np.normal\(chips)!CAP NP_SMC0402T_0.1UF/6.3V!!!F445!!!!!!!!!!
